id,station_id,station_name,direction,beeline_dis,actual_dis,line_no,sort,lng,lat,create_time,update_time
144545,18963,五一路东,b'\x00',0,0,212,1,109.408889,24.318806,2020/12/12 3:00,2020/12/12 3:00
144546,18964,广场路,b'\x00',485,485,212,2,109.406778,24.322722,2020/12/12 3:00,2020/12/12 3:00
144547,18965,八一路南,b'\x00',256,256,212,3,109.404444,24.321833,2020/12/12 3:00,2020/12/12 3:00
144548,18966,龙城路,b'\x00',488,488,212,4,109.406417,24.317833,2020/12/12 3:00,2020/12/12 3:00
144549,18967,屏山大道西,b'\x00',1432,1432,212,5,109.40675,24.304972,2020/12/12 3:00,2020/12/12 3:00
144550,18968,马鞍山,b'\x00',345,345,212,6,109.410139,24.305306,2020/12/12 3:00,2020/12/12 3:00
144551,18969,荣军屏山路口,b'\x00',567,567,212,7,109.415694,24.304694,2020/12/12 3:00,2020/12/12 3:00
144552,18970,荣军医院,b'\x00',385,385,212,8,109.417583,24.301694,2020/12/12 3:00,2020/12/12 3:00
144553,18971,广西假肢康复中心,b'\x00',466,466,212,9,109.420111,24.298194,2020/12/12 3:00,2020/12/12 3:00
144554,18972,金地市场,b'\x00',422,422,212,10,109.422667,24.295194,2020/12/12 3:00,2020/12/12 3:00
144555,18973,荣军蝴蝶山路口,b'\x00',371,371,212,11,109.424389,24.29225,2020/12/12 3:00,2020/12/12 3:00
144556,18974,五里亭街道办事处,b'\x00',639,639,212,12,109.427444,24.287222,2020/12/12 3:00,2020/12/12 3:00
144557,18975,商校,b'\x00',1191,1191,212,13,109.432917,24.27775,2020/12/12 3:00,2020/12/12 3:00
144558,18976,宝莲商贸城,b'\x00',455,455,212,14,109.433528,24.273694,2020/12/12 3:00,2020/12/12 3:00
144559,18977,莲花客运站,b'\x00',746,746,212,15,109.431278,24.267306,2020/12/12 3:00,2020/12/12 3:00
144560,18978,大桥园艺场,b'\x00',600,600,212,16,109.434139,24.262583,2020/12/12 3:00,2020/12/12 3:00
144561,18979,大桥,b'\x00',975,975,212,17,109.43825,24.254667,2020/12/12 3:00,2020/12/12 3:00
144562,18980,桥园小区,b'\x00',596,596,212,18,109.436694,24.2495,2020/12/12 3:00,2020/12/12 3:00
144563,18981,广西科大医学院,b'\x00',511,511,212,19,109.435194,24.245111,2020/12/12 3:00,2020/12/12 3:00
144564,18982,葡萄山路口,b'\x00',527,527,212,20,109.433667,24.240583,2020/12/12 3:00,2020/12/12 3:00
144565,18983,都乐路口,b'\x00',1020,1020,212,21,109.431306,24.231667,2020/12/12 3:00,2020/12/12 3:00
144566,18984,都乐小学,b'\x00',891,891,212,22,109.422639,24.230389,2020/12/12 3:00,2020/12/12 3:00
144567,18985,都乐公园,b'\x00',798,798,212,23,109.414778,24.230667,2020/12/12 3:00,2020/12/12 3:00
144568,18986,都乐公园,b'\x01',48,48,212,1,109.414556,24.230278,2020/12/12 3:00,2020/12/12 3:00
144569,18987,都乐小学,b'\x01',666,666,212,2,109.421111,24.230639,2020/12/12 3:00,2020/12/12 3:00
144570,18988,都乐路口,b'\x01',1025,1025,212,3,109.431167,24.229778,2020/12/12 3:00,2020/12/12 3:00
144571,18989,葡萄山路口,b'\x01',1114,1114,212,4,109.433639,24.239528,2020/12/12 3:00,2020/12/12 3:00
144572,18990,广西科大医学院,b'\x01',626,626,212,5,109.4355,24.244889,2020/12/12 3:00,2020/12/12 3:00
144573,18991,桥园小区,b'\x01',505,505,212,6,109.436972,24.249222,2020/12/12 3:00,2020/12/12 3:00
144574,18992,大桥,b'\x01',454,454,212,7,109.43825,24.253139,2020/12/12 3:00,2020/12/12 3:00
144575,18993,大桥园艺场,b'\x01',731,731,212,8,109.437444,24.259667,2020/12/12 3:00,2020/12/12 3:00
144576,18994,莲花客运站,b'\x01',968,968,212,9,109.431583,24.266528,2020/12/12 3:00,2020/12/12 3:00
144577,18995,宝莲商贸城莲,b'\x01',827,827,212,10,109.433861,24.273667,2020/12/12 3:00,2020/12/12 3:00
144578,18996,商校,b'\x01',451,451,212,11,109.433306,24.277694,2020/12/12 3:00,2020/12/12 3:00
144579,18997,荣军路南,b'\x01',774,774,212,12,109.429944,24.283944,2020/12/12 3:00,2020/12/12 3:00
144580,18998,五里亭街道办事处,b'\x01',491,491,212,13,109.427389,24.287694,2020/12/12 3:00,2020/12/12 3:00
144581,18999,荣军蝴蝶山路口,b'\x01',522,522,212,14,109.424917,24.291806,2020/12/12 3:00,2020/12/12 3:00
144582,19000,金地市场,b'\x01',412,412,212,15,109.422972,24.295056,2020/12/12 3:00,2020/12/12 3:00
144583,19001,广西假肢康复中心,b'\x01',534,534,212,16,109.419806,24.298889,2020/12/12 3:00,2020/12/12 3:00
144584,19002,荣军医院,b'\x01',458,458,212,17,109.417417,24.302389,2020/12/12 3:00,2020/12/12 3:00
144585,19003,荣军屏山路口,b'\x01',203,203,212,18,109.416361,24.303944,2020/12/12 3:00,2020/12/12 3:00
144586,19004,马鞍山,b'\x01',438,438,212,19,109.412444,24.305611,2020/12/12 3:00,2020/12/12 3:00
144587,19005,江滨公园,b'\x01',525,525,212,20,109.407972,24.308,2020/12/12 3:00,2020/12/12 3:00
144588,19006,五一路东,b'\x01',1173,1173,212,21,109.408472,24.318528,2020/12/12 3:00,2020/12/12 3:00
144589,28803,五一路东,b'\x00',0,0,213,1,109.408889,24.318806,2020/12/12 3:00,2020/12/12 3:00
144590,28804,龙城路,b'\x00',273,273,213,2,109.406417,24.317833,2020/12/12 3:00,2020/12/12 3:00
144591,28805,马鞍山,b'\x00',1444,1444,213,3,109.410139,24.305306,2020/12/12 3:00,2020/12/12 3:00
144592,28806,荣军蝴蝶山路口,b'\x00',2050,2050,213,4,109.424389,24.29225,2020/12/12 3:00,2020/12/12 3:00
144593,28807,莲花客运站,b'\x00',2863,2863,213,5,109.431278,24.267306,2020/12/12 3:00,2020/12/12 3:00
144594,28808,科大医学院,b'\x00',2502,2502,213,6,109.435194,24.245111,2020/12/12 3:00,2020/12/12 3:00
144595,28809,探矿厂,b'\x00',2534,2534,213,7,109.430056,24.222833,2020/12/12 3:00,2020/12/12 3:00
144596,28810,柳州机场,b'\x00',3609,3609,213,8,109.399528,24.206222,2020/12/12 3:00,2020/12/12 3:00
144597,28811,柳州机场,b'\x01',71,71,213,1,109.398861,24.206028,2020/12/12 3:00,2020/12/12 3:00
144598,28812,探矿厂,b'\x01',3721,3721,213,2,109.430389,24.223083,2020/12/12 3:00,2020/12/12 3:00
144599,28813,科大医学院,b'\x01',2482,2482,213,3,109.4355,24.244889,2020/12/12 3:00,2020/12/12 3:00
144600,28814,莲花客运站,b'\x01',2441,2441,213,4,109.431583,24.266528,2020/12/12 3:00,2020/12/12 3:00
144601,28815,荣军蝴蝶山路口,b'\x01',2894,2894,213,5,109.424917,24.291806,2020/12/12 3:00,2020/12/12 3:00
144602,28816,马鞍山,b'\x01',1990,1990,213,6,109.412444,24.305611,2020/12/12 3:00,2020/12/12 3:00
144603,28817,龙城路,b'\x01',525,525,213,7,109.407972,24.308,2020/12/12 3:00,2020/12/12 3:00
144604,28818,五一路东,b'\x01',1173,1173,213,8,109.408472,24.318528,2020/12/12 3:00,2020/12/12 3:00
144605,3494,市人民医院东,b'\x00',0,0,981,1,109.441639,24.32725,2020/12/12 3:00,2020/12/12 3:00
144606,3495,文昌路东,b'\x00',298,298,981,2,109.444389,24.326306,2020/12/12 3:00,2020/12/12 3:00
144607,3496,中侨新东方,b'\x00',546,546,981,3,109.449778,24.326444,2020/12/12 3:00,2020/12/12 3:00
144608,3497,马鹿村,b'\x00',3856,3856,981,4,109.483417,24.342583,2020/12/12 3:00,2020/12/12 3:00
144609,3498,三门江桥东,b'\x00',1539,1539,981,5,109.4975,24.34775,2020/12/12 3:00,2020/12/12 3:00
144610,3499,新柳大道西,b'\x00',708,708,981,6,109.498472,24.354056,2020/12/12 3:00,2020/12/12 3:00
144611,3500,会展中心,b'\x00',1519,1519,981,7,109.50775,24.364778,2020/12/12 3:00,2020/12/12 3:00
144612,3501,市委党校,b'\x00',1176,1176,981,8,109.518222,24.369333,2020/12/12 3:00,2020/12/12 3:00
144613,3502,鹿山学院,b'\x00',603,603,981,9,109.523472,24.371889,2020/12/12 3:00,2020/12/12 3:00
144614,3503,纬六路东,b'\x00',1233,1233,981,10,109.526306,24.382667,2020/12/12 3:00,2020/12/12 3:00
144615,3504,纬六路西,b'\x00',470,470,981,11,109.521667,24.382833,2020/12/12 3:00,2020/12/12 3:00
144616,3505,柳州城职院,b'\x00',1270,1270,981,12,109.524389,24.393972,2020/12/12 3:00,2020/12/12 3:00
144617,3506,铁道职院,b'\x00',461,461,981,13,109.525972,24.397861,2020/12/12 3:00,2020/12/12 3:00
144618,3507,铁道职院,b'\x01',94,94,981,1,109.52625,24.398667,2020/12/12 3:00,2020/12/12 3:00
144619,3508,柳州城职院,b'\x01',413,413,981,2,109.524806,24.395194,2020/12/12 3:00,2020/12/12 3:00
144620,3509,纬六路西,b'\x01',1501,1501,981,3,109.519972,24.382444,2020/12/12 3:00,2020/12/12 3:00
144621,3510,纬六路东,b'\x01',466,466,981,4,109.524417,24.383528,2020/12/12 3:00,2020/12/12 3:00
144622,3511,鹿山学院,b'\x01',1155,1155,981,5,109.525472,24.373194,2020/12/12 3:00,2020/12/12 3:00
144623,3512,市委党校,b'\x01',723,723,981,6,109.519278,24.369972,2020/12/12 3:00,2020/12/12 3:00
144624,3513,会展中心,b'\x01',1257,1257,981,7,109.508083,24.365111,2020/12/12 3:00,2020/12/12 3:00
144625,3514,新柳大道西,b'\x01',1434,1434,981,8,109.498556,24.355583,2020/12/12 3:00,2020/12/12 3:00
144626,3515,三门江桥东,b'\x01',863,863,981,9,109.497278,24.347917,2020/12/12 3:00,2020/12/12 3:00
144627,3516,马鹿村,b'\x01',1491,1491,981,10,109.483528,24.343167,2020/12/12 3:00,2020/12/12 3:00
144628,3517,中侨新东方,b'\x01',3787,3787,981,11,109.450806,24.326778,2020/12/12 3:00,2020/12/12 3:00
144629,3518,文昌路东,b'\x01',623,623,981,12,109.444667,24.3265,2020/12/12 3:00,2020/12/12 3:00
144630,3519,市人民医院,b'\x01',616,616,981,13,109.438611,24.326028,2020/12/12 3:00,2020/12/12 3:00
144631,3520,市老人康乐园,b'\x01',528,528,981,14,109.435583,24.329889,2020/12/12 3:00,2020/12/12 3:00
144632,3521,市人民医院东,b'\x01',612,612,981,15,109.441611,24.329611,2020/12/12 3:00,2020/12/12 3:00
144633,31062,西环路口,b'\x00',0,0,471,1,109.379694,24.320667,2020/12/12 3:00,2020/12/12 3:00
144634,31063,和平路小学,b'\x00',468,468,471,2,109.375667,24.318611,2020/12/12 3:00,2020/12/12 3:00
144635,31064,和平路中,b'\x00',355,355,471,3,109.372167,24.318528,2020/12/12 3:00,2020/12/12 3:00
144636,31065,星园林居西门,b'\x00',454,454,471,4,109.368028,24.316972,2020/12/12 3:00,2020/12/12 3:00
144637,31066,龙屯道口,b'\x00',627,627,471,5,109.367944,24.311333,2020/12/12 3:00,2020/12/12 3:00
144638,31067,车辆厂工人医院西院东,b'\x00',312,312,471,6,109.370222,24.309444,2020/12/12 3:00,2020/12/12 3:00
144639,31068,革新二区,b'\x00',426,426,471,7,109.372444,24.306194,2020/12/12 3:00,2020/12/12 3:00
144640,31069,革新一区,b'\x00',398,398,471,8,109.375722,24.304222,2020/12/12 3:00,2020/12/12 3:00
144641,31070,石烂路东,b'\x00',345,345,471,9,109.37375,24.301694,2020/12/12 3:00,2020/12/12 3:00
144642,31071,车辆厂七区,b'\x00',423,423,471,10,109.369861,24.300306,2020/12/12 3:00,2020/12/12 3:00
144643,31072,石烂路中,b'\x00',340,340,471,11,109.366667,24.299361,2020/12/12 3:00,2020/12/12 3:00
144644,31073,栗园新居,b'\x00',335,335,471,12,109.363389,24.29975,2020/12/12 3:00,2020/12/12 3:00
144645,31074,革新六区,b'\x00',470,470,471,13,109.365583,24.303472,2020/12/12 3:00,2020/12/12 3:00
144646,31075,革新六区,b'\x01',0,0,471,1,109.365583,24.303472,2020/12/12 3:00,2020/12/12 3:00
144647,31076,栗园新居,b'\x01',476,476,471,2,109.363111,24.299833,2020/12/12 3:00,2020/12/12 3:00
144648,31077,石烂路中,b'\x01',368,368,471,3,109.366694,24.299306,2020/12/12 3:00,2020/12/12 3:00
144649,31078,车辆厂七区,b'\x01',297,297,471,4,109.369472,24.300167,2020/12/12 3:00,2020/12/12 3:00
144650,31079,石烂路东,b'\x01',340,340,471,5,109.372472,24.301528,2020/12/12 3:00,2020/12/12 3:00
144651,31080,革新一区,b'\x01',349,349,471,6,109.37525,24.303389,2020/12/12 3:00,2020/12/12 3:00
144652,31081,革新二区,b'\x01',321,321,471,7,109.373889,24.306,2020/12/12 3:00,2020/12/12 3:00
144653,31082,车辆厂工人医院西院东,b'\x01',571,571,471,8,109.369944,24.309667,2020/12/12 3:00,2020/12/12 3:00
144654,31083,龙屯道口,b'\x01',343,343,471,9,109.367722,24.312,2020/12/12 3:00,2020/12/12 3:00
144655,31084,星园林居西门,b'\x01',542,542,471,10,109.368083,24.316861,2020/12/12 3:00,2020/12/12 3:00
144656,31085,和平路中,b'\x01',514,514,471,11,109.372861,24.318417,2020/12/12 3:00,2020/12/12 3:00
144657,31086,和平路小学,b'\x01',374,374,471,12,109.376556,24.3185,2020/12/12 3:00,2020/12/12 3:00
144658,31087,西环路口,b'\x01',394,394,471,13,109.379278,24.321028,2020/12/12 3:00,2020/12/12 3:00
144659,29248,西环路口,b'\x00',0,0,5081,1,109.379861,24.320417,2020/12/12 3:00,2020/12/12 3:00
144660,29249,和平路小学,b'\x00',457,457,5081,2,109.375806,24.318611,2020/12/12 3:00,2020/12/12 3:00
144661,29250,和平路中,b'\x00',358,358,5081,3,109.372278,24.3185,2020/12/12 3:00,2020/12/12 3:00
144662,29251,龙屯路北,b'\x00',424,424,5081,4,109.368278,24.319611,2020/12/12 3:00,2020/12/12 3:00
144663,29252,五菱公园,b'\x00',423,423,5081,5,109.368222,24.323417,2020/12/12 3:00,2020/12/12 3:00
144664,29253,五菱公司,b'\x00',552,552,5081,6,109.367722,24.328361,2020/12/12 3:00,2020/12/12 3:00
144665,29254,十一冶,b'\x00',417,417,5081,7,109.363611,24.328278,2020/12/12 3:00,2020/12/12 3:00
144666,29255,交通学校,b'\x00',1008,1008,5081,8,109.353667,24.328278,2020/12/12 3:00,2020/12/12 3:00
144667,29256,河西路西,b'\x00',470,470,5081,9,109.349028,24.328306,2020/12/12 3:00,2020/12/12 3:00
144668,29257,河西瑞龙路口,b'\x00',372,372,5081,10,109.345361,24.32825,2020/12/12 3:00,2020/12/12 3:00
144669,29258,瑞龙路北,b'\x00',708,708,5081,11,109.345639,24.334611,2020/12/12 3:00,2020/12/12 3:00
144670,29259,潭中瑞龙路口,b'\x00',640,640,5081,12,109.3455,24.340361,2020/12/12 3:00,2020/12/12 3:00
144671,29260,振业路中,b'\x00',200,200,5081,13,109.343694,24.339639,2020/12/12 3:00,2020/12/12 3:00
144672,29261,绿源路东,b'\x00',658,658,5081,14,109.343139,24.33375,2020/12/12 3:00,2020/12/12 3:00
144673,29262,绿源路中,b'\x00',453,453,5081,15,109.338667,24.33375,2020/12/12 3:00,2020/12/12 3:00
144674,29263,新和创园路口,b'\x00',182,182,5081,16,109.336944,24.334222,2020/12/12 3:00,2020/12/12 3:00
144675,29264,新和路中,b'\x00',352,352,5081,17,109.336944,24.337389,2020/12/12 3:00,2020/12/12 3:00
144676,29265,潭中西路西,b'\x00',385,385,5081,18,109.335806,24.340694,2020/12/12 3:00,2020/12/12 3:00
144677,29266,欣悦路北,b'\x00',324,324,5081,19,109.334111,24.343167,2020/12/12 3:00,2020/12/12 3:00
144678,29267,欣悦路中,b'\x00',312,312,5081,20,109.335917,24.345444,2020/12/12 3:00,2020/12/12 3:00
144679,29268,福馨路中,b'\x00',457,457,5081,21,109.339056,24.348389,2020/12/12 3:00,2020/12/12 3:00
144680,29269,河西桃花源,b'\x00',788,788,5081,22,109.346111,24.345417,2020/12/12 3:00,2020/12/12 3:00
144681,29270,瑞龙路北,b'\x00',1175,1175,5081,23,109.345222,24.334889,2020/12/12 3:00,2020/12/12 3:00
144682,29271,河西瑞龙路口,b'\x00',599,599,5081,24,109.344194,24.329583,2020/12/12 3:00,2020/12/12 3:00
144683,29272,河西路西,b'\x00',530,530,5081,25,109.349167,24.328111,2020/12/12 3:00,2020/12/12 3:00
144684,29273,交通学校,b'\x00',467,467,5081,26,109.353778,24.328139,2020/12/12 3:00,2020/12/12 3:00
144685,29274,十一冶,b'\x00',901,901,5081,27,109.362667,24.328194,2020/12/12 3:00,2020/12/12 3:00
144686,29275,五菱公司,b'\x00',538,538,5081,28,109.367972,24.328306,2020/12/12 3:00,2020/12/12 3:00
144687,29276,五菱公园,b'\x00',220,220,5081,29,109.368611,24.326417,2020/12/12 3:00,2020/12/12 3:00
144688,29277,龙屯路北,b'\x00',462,462,5081,30,109.368194,24.322278,2020/12/12 3:00,2020/12/12 3:00
144689,29278,星园林居小区,b'\x00',446,446,5081,31,109.368833,24.318306,2020/12/12 3:00,2020/12/12 3:00
144690,29279,和平路中,b'\x00',408,408,5081,32,109.372861,24.318417,2020/12/12 3:00,2020/12/12 3:00
144691,29280,和平路小学,b'\x00',369,369,5081,33,109.3765,24.318528,2020/12/12 3:00,2020/12/12 3:00
144692,29281,西环路口,b'\x00',385,385,5081,34,109.379167,24.321,2020/12/12 3:00,2020/12/12 3:00
144693,27796,飞鹅商城停车场,b'\x00',0,0,731,1,109.395611,24.306139,2020/12/12 3:00,2020/12/12 3:00
144694,27797,红光小区,b'\x00',467,467,731,2,109.392417,24.303111,2020/12/12 3:00,2020/12/12 3:00
144695,27798,柳州铁一中,b'\x00',516,516,731,3,109.387361,24.303611,2020/12/12 3:00,2020/12/12 3:00
144696,27799,龙屯立交工人医院西院,b'\x00',1755,1755,731,4,109.370528,24.307278,2020/12/12 3:00,2020/12/12 3:00
144697,27800,龙屯村,b'\x00',795,795,731,5,109.363417,24.310278,2020/12/12 3:00,2020/12/12 3:00
144698,27801,柳工中学,b'\x00',341,341,731,6,109.361389,24.312722,2020/12/12 3:00,2020/12/12 3:00
144699,27802,柳工生活南区,b'\x00',355,355,731,7,109.361389,24.315917,2020/12/12 3:00,2020/12/12 3:00
144700,27803,河西消防中队,b'\x00',408,408,731,8,109.36125,24.319583,2020/12/12 3:00,2020/12/12 3:00
144701,27804,钢圈厂,b'\x00',504,504,731,9,109.361139,24.324111,2020/12/12 3:00,2020/12/12 3:00
144702,27805,十一冶,b'\x00',481,481,731,10,109.362306,24.328306,2020/12/12 3:00,2020/12/12 3:00
144703,27806,五菱公司,b'\x00',535,535,731,11,109.367583,24.328361,2020/12/12 3:00,2020/12/12 3:00
144704,27807,五菱公园,b'\x00',226,226,731,12,109.368611,24.326556,2020/12/12 3:00,2020/12/12 3:00
144705,27808,龙屯路北,b'\x00',490,490,731,13,109.368194,24.322167,2020/12/12 3:00,2020/12/12 3:00
144706,27809,星园林居小区,b'\x00',414,414,731,14,109.367472,24.3185,2020/12/12 3:00,2020/12/12 3:00
144707,27810,柳工生活南区,b'\x00',635,635,731,15,109.36125,24.317806,2020/12/12 3:00,2020/12/12 3:00
144708,27811,柳工中学,b'\x00',290,290,731,16,109.361194,24.315194,2020/12/12 3:00,2020/12/12 3:00
144709,27812,龙屯村,b'\x00',512,512,731,17,109.362278,24.310694,2020/12/12 3:00,2020/12/12 3:00
144710,27813,龙屯立交工人医院西院,b'\x00',783,783,731,18,109.369278,24.307722,2020/12/12 3:00,2020/12/12 3:00
144711,27814,柳州铁一中,b'\x00',1803,1803,731,19,109.386472,24.303611,2020/12/12 3:00,2020/12/12 3:00
144712,27815,红光小区,b'\x00',436,436,731,20,109.39075,24.303222,2020/12/12 3:00,2020/12/12 3:00
144713,27816,飞鹅商城停车场,b'\x00',550,550,731,21,109.395361,24.305833,2020/12/12 3:00,2020/12/12 3:00
144714,20104,莲花客运站,b'\x00',0,0,221,1,109.43125,24.266583,2020/12/12 3:00,2020/12/12 3:00
144715,20105,大桥公交站,b'\x00',340,340,221,2,109.432889,24.263917,2020/12/12 3:00,2020/12/12 3:00
144716,20106,桥都小苑,b'\x00',184,184,221,3,109.434083,24.262667,2020/12/12 3:00,2020/12/12 3:00
144717,20107,洛维路口,b'\x00',1085,1085,221,4,109.439222,24.254111,2020/12/12 3:00,2020/12/12 3:00
144718,20108,大桥底村,b'\x00',435,435,221,5,109.442944,24.252167,2020/12/12 3:00,2020/12/12 3:00
144719,20109,职工疗养院,b'\x00',445,445,221,6,109.447333,24.252,2020/12/12 3:00,2020/12/12 3:00
144720,20110,龙化路口,b'\x00',711,711,221,7,109.454083,24.253722,2020/12/12 3:00,2020/12/12 3:00
144721,20111,龙城化工厂,b'\x00',1040,1040,221,8,109.460667,24.246556,2020/12/12 3:00,2020/12/12 3:00
144722,20112,碧芙蓉景区,b'\x00',1102,1102,221,9,109.463306,24.256167,2020/12/12 3:00,2020/12/12 3:00
144723,20113,龙化路口,b'\x00',880,880,221,10,109.454972,24.253972,2020/12/12 3:00,2020/12/12 3:00
144724,20114,职工疗养院,b'\x00',715,715,221,11,109.448194,24.252222,2020/12/12 3:00,2020/12/12 3:00
144725,20115,大桥底村,b'\x00',417,417,221,12,109.444111,24.25175,2020/12/12 3:00,2020/12/12 3:00
144726,20116,洛维路口,b'\x00',469,469,221,13,109.440056,24.253778,2020/12/12 3:00,2020/12/12 3:00
144727,20117,桥都小苑,b'\x00',680,680,221,14,109.437611,24.259472,2020/12/12 3:00,2020/12/12 3:00
144728,20118,大桥公交站,b'\x00',575,575,221,15,109.433917,24.263389,2020/12/12 3:00,2020/12/12 3:00
144729,30184,柳江公交站,b'\x00',0,0,991,1,109.301694,24.259778,2020/12/12 3:00,2020/12/12 3:00
144730,30185,糖厂路口,b'\x00',472,472,991,2,109.305917,24.261556,2020/12/12 3:00,2020/12/12 3:00
144731,30186,柳江火车站,b'\x00',534,534,991,3,109.311111,24.26075,2020/12/12 3:00,2020/12/12 3:00
144732,30187,柳西新城,b'\x00',181,181,991,4,109.312861,24.260417,2020/12/12 3:00,2020/12/12 3:00
144733,30188,柳江交警队,b'\x00',799,799,991,5,109.320722,24.259972,2020/12/12 3:00,2020/12/12 3:00
144734,30189,柳江文化宫广场,b'\x00',394,394,991,6,109.324528,24.25925,2020/12/12 3:00,2020/12/12 3:00
144735,30190,江城,b'\x00',475,475,991,7,109.328667,24.25725,2020/12/12 3:00,2020/12/12 3:00
144736,30191,柳江农贸市场,b'\x00',638,638,991,8,109.33275,24.261611,2020/12/12 3:00,2020/12/12 3:00
144737,30192,柳江农贸路口,b'\x00',268,268,991,9,109.334694,24.26325,2020/12/12 3:00,2020/12/12 3:00
144738,30193,柳工柳堡路口,b'\x00',445,445,991,10,109.338861,24.2645,2020/12/12 3:00,2020/12/12 3:00
144739,30194,都福村,b'\x00',1337,1337,991,11,109.346111,24.274528,2020/12/12 3:00,2020/12/12 3:00
144740,30195,牛扒村一队,b'\x00',711,711,991,12,109.349833,24.279944,2020/12/12 3:00,2020/12/12 3:00
144741,30196,牛扒村二队,b'\x00',448,448,991,13,109.352222,24.283333,2020/12/12 3:00,2020/12/12 3:00
144742,30197,西兰村,b'\x00',822,822,991,14,109.3565,24.289611,2020/12/12 3:00,2020/12/12 3:00
144743,30198,石烂新村,b'\x00',586,586,991,15,109.358222,24.294639,2020/12/12 3:00,2020/12/12 3:00
144744,30199,银翔万里产业城,b'\x00',448,448,991,16,109.358222,24.298667,2020/12/12 3:00,2020/12/12 3:00
144745,30200,柳工大道北,b'\x00',631,631,991,17,109.359111,24.304278,2020/12/12 3:00,2020/12/12 3:00
